place_id,name,address,phone,website,types,rating,user_ratings_total,price_level,open_now,merchant_lat,merchant_lng,nearest_charger_id,nearest_charger_name,charger_lat,charger_lng,distance_to_charger_m,walk_time_min,corporate_likely,corporate_reason,needs_review,decision_friction,friction_reason,category,source,discovered_via_chargers
ChIJh9mVLgJjXIYR_oZD1o2i6kw,Books a Whiskey Society,"115 N Loop 1604 E #1105, San Antonio, TX 78232, USA",+1 210-460-3370,http://www.bookssociety.com/,"bar,point_of_interest,establishment",4.4,119,,no,29.6105971,-98.489643,ChIJ1a0ntTNjXIYR24DHYG6wjvw,Tesla Supercharger,29.610496000000000,-98.48867400000000,94.3,1.12,FALSE,,FALSE,0,independent,closeable,google_places,ChIJ1a0ntTNjXIYR24DHYG6wjvw
ChIJmwKLTDinXIYRGX5BpaeGR9c,BRICO's Pizza Kitchen,"4015 I 35 N Frontage Rd unit 320, San Marcos, TX 78666, USA",+1 512-546-3252,http://bricospizzakitchen.com/,"pizza_restaurant,restaurant,food,point_of_interest,establishment",4.9,957,PRICE_LEVEL_INEXPENSIVE,yes,29.823516900000000,-97.986251,ChIJT_fAxdilXIYRAjLLE1pjHYI,Shell Recharge Charging Station,29.8236575,-97.987066,80.2,0.95,FALSE,,FALSE,0,independent,closeable,google_places,"ChIJpY1Ro9ilXIYRTRVqx94UunY,ChIJT_fAxdilXIYRAjLLE1pjHYI"
ChIJqx6qJU9DXIYRqZX0Ez7khSc,Bundteas,"7010 W Loop 1604 N STE 210, San Antonio, TX 78250, USA",+1 210-664-3899,https://www.bundteas.com/,"tea_house,bakery,dessert_shop,confectionery,food_store,wholesaler,store,point_of_interest,food,establishment",4.2,94,,unknown,29.5032905,-98.69933870000000,ChIJp9If44FCXIYRewk-muEG9vw,Tesla Supercharger,29.503735000000000,-98.699356,49.5,0.59,FALSE,,FALSE,0,independent,closeable,google_places,ChIJp9If44FCXIYRewk-muEG9vw
ChIJk_zr39zkQoYR8m4vqr_8FI0,Bush's Chicken - Cuero,"601 E Broadway St, Cuero, TX 77954, USA",+1 361-524-5295,http://bushschicken.com/,"fast_food_restaurant,restaurant,point_of_interest,food,establishment",4.1,297,PRICE_LEVEL_INEXPENSIVE,yes,29.091126300000000,-97.28410440000000,ChIJVVXZOt3kQoYR6_CNY9plmKg,EV Connect Charging Station,29.091254800000000,-97.28468680000000,58.4,0.69,FALSE,,FALSE,0,independent,closeable,google_places,"ChIJVVXZOt3kQoYR6_CNY9plmKg,ChIJYwHcOt3kQoYRkdafMfFbgkY"
ChIJh91qhvy0RIYRBzoQTNhuG-4,Café No Sé,"1603 S Congress Ave, Austin, TX 78704, USA",+1 512-942-2061,https://cafenoseaustin.com/,"cafe,brunch_restaurant,breakfast_restaurant,meal_takeaway,restaurant,food,point_of_interest,establishment",4.5,1474,PRICE_LEVEL_MODERATE,no,30.247111000000000,-97.750424,ChIJ2_MNyg-1RIYRkTEKVh9-5x0,Tesla Supercharger,30.2471801,-97.7500043,41.0,0.49,FALSE,,FALSE,0,independent,closeable,google_places,ChIJ2_MNyg-1RIYRkTEKVh9-5x0
ChIJG04JgYdmXIYRSFBMTlmXGMk,Carlo's Bake Shop,"The Shops at La Cantera, 15900 La Cantera Pkwy, San Antonio, TX 78256, USA",+1 830-321-0131,https://orders.carlosbakery.com/carlos-la-cantera/menu,"bakery,food_store,store,food,point_of_interest,establishment",3.7,910,PRICE_LEVEL_MODERATE,yes,29.592348200000000,-98.61394640000000,ChIJ2fq1YodmXIYR6yFRmrs_gk0,Shell Recharge Charging Station,29.593168500000000,-98.6138845,91.40935058084160,1.0882065545338300,FALSE,,FALSE,0,independent,closeable,google_places,"ChIJVYEd3lFnXIYRp3SYZ5osXII,ChIJ2fq1YodmXIYR6yFRmrs_gk0"
ChIJPXjxpeMsW4YRAaA8R817X2M,Chada Thai,"1335 E Whitestone Blvd Suite T150, Cedar Park, TX 78613, USA",+1 512-260-4165,http://www.chadaatx.com/,"thai_restaurant,asian_restaurant,vegetarian_restaurant,restaurant,food,point_of_interest,establishment",4.1,667,PRICE_LEVEL_MODERATE,yes,30.5299727,-97.8148181,ChIJuzmJiOQsW4YRFATJMd38D68,Shell Recharge Charging Station,30.530032000000000,-97.815229,39.9,0.48,FALSE,,FALSE,0,independent,closeable,google_places,ChIJuzmJiOQsW4YRFATJMd38D68
ChIJlWI5IXy1RIYR7JQ2HSqBzDo,Chapulín Cantina,"1610 S Congress Ave, Austin, TX 78704, USA",+1 512-441-7672,http://chapulincantina.com/,"restaurant,mexican_restaurant,food,point_of_interest,establishment",4.5,433,PRICE_LEVEL_EXPENSIVE,yes,30.247260500000000,-97.7508515,ChIJ2_MNyg-1RIYRkTEKVh9-5x0,Tesla Supercharger,30.2471801,-97.7500043,81.9,0.97,FALSE,,FALSE,0,independent,closeable,google_places,ChIJ2_MNyg-1RIYRkTEKVh9-5x0
ChIJMVGBmgGvRYYR7YXkUGeRpz0,Clem Mikeska's BBQ,"1005 E 1st St, Cameron, TX 76520, USA",+1 254-455-0618,http://www.clembbq.com/,"barbecue_restaurant,restaurant,food,point_of_interest,establishment",3.5,259,,yes,30.847817900000000,-96.96788370000000,ChIJgSDUhgGvRYYR7vLK9YBZiSg,Universal Charging Station,30.848308600000000,-96.9677842,55.4,0.66,FALSE,,FALSE,0,independent,closeable,google_places,ChIJgSDUhgGvRYYR7vLK9YBZiSg
ChIJRal8MQDbRIYRY4v1GU45xL0,Cottonwood Creek Brewery,"610 US-79, Hutto, TX 78634, USA",+1 737-391-9024,https://www.cottonwoodcreekbrewery.com/,"bar_and_grill,steak_house,bar,restaurant,food,point_of_interest,establishment",4.2,295,,yes,30.5421363,-97.55934310000000,ChIJgRL09ajbRIYRCDd-410XklQ,Firestone Complete Auto Care,30.541699300000000,-97.55904710000000,56.25622163569230,0.6697169242344330,FALSE,,FALSE,0,independent,closeable,google_places,"ChIJgRL09ajbRIYRCDd-410XklQ,ChIJ_0qtiqjbRIYRoLvBVhC3CSw"
ChIJ3y7LxqJjXIYRdbAg8Jgi1wY,Cuishe Cocina Mexicana,"115 N Loop 1604 E #1108, San Antonio, TX 78232, USA",+1 210-960-8935,http://www.cuishemx.com/,"mexican_restaurant,restaurant,food,point_of_interest,establishment",4.6,1624,,yes,29.6107215,-98.48955530000000,ChIJ1a0ntTNjXIYR24DHYG6wjvw,Tesla Supercharger,29.610496000000000,-98.48867400000000,88.8,1.06,FALSE,,FALSE,0,independent,closeable,google_places,ChIJ1a0ntTNjXIYR24DHYG6wjvw
ChIJbSv46iQtW4YRVlmJMkYBfJs,Curry Pizza House Cedar Park,"1335 E Whitestone Blvd T-130, Cedar Park, TX 78613, USA",+1 512-528-5219,https://currypizzahouse.com/locations/cedar-park/,"pizza_restaurant,liquor_store,meal_takeaway,store,restaurant,food,point_of_interest,establishment",4.4,732,PRICE_LEVEL_MODERATE,yes,30.529836300000000,-97.8145746,ChIJuzmJiOQsW4YRFATJMd38D68,Shell Recharge Charging Station,30.530032000000000,-97.815229,66.3,0.79,FALSE,,FALSE,0,independent,closeable,google_places,ChIJuzmJiOQsW4YRFATJMd38D68
ChIJ98X7oFfLRIYRYnaPHfz2GaE,"DAM-A, Hot Pot & BBQ AYCE - Austin Hotpot","713 E Huntland Dr, Austin, TX 78752, USA",+1 512-419-1400,https://www.damaaustintx.com/,"asian_restaurant,korean_restaurant,restaurant,point_of_interest,food,establishment",4.6,321,,yes,30.329917500000000,-97.70658280000000,ChIJj7rigCPKRIYRv72j6K8r-8Q,Tesla Supercharger,30.329275,-97.70625900000000,77.9,0.93,FALSE,,FALSE,0,independent,closeable,google_places,ChIJj7rigCPKRIYRv72j6K8r-8Q
ChIJy5q_BlwLW4YRF5L2d1BICx4,El Agave,"111 US-290, Johnson City, TX 78636, USA",+1 830-868-0812,https://el-agave.shop/,"mexican_restaurant,restaurant,food,point_of_interest,establishment",4.1,1042,PRICE_LEVEL_INEXPENSIVE,yes,30.275578000000000,-98.402339,ChIJe5T7GVwLW4YRzP_3HiollWU,Tesla Destination Charger,30.276340000000000,-98.40263500000000,89.4,1.06,FALSE,,FALSE,0,independent,closeable,google_places,"ChIJe5T7GVwLW4YRzP_3HiollWU,ChIJJY4AEgALW4YRG5P5_SQKxbE"
ChIJl5GA5CMtW4YRa2Oy40cXtKA,EurAsia Ramen,"1335 E Whitestone Blvd #110, Cedar Park, TX 78613, USA",+1 512-696-8986,http://www.eurasiaramen.com/,"restaurant,food,point_of_interest,establishment",4.4,738,PRICE_LEVEL_MODERATE,yes,30.529811,-97.81437660000000,ChIJuzmJiOQsW4YRFATJMd38D68,Shell Recharge Charging Station,30.530032000000000,-97.815229,85.3,1.02,FALSE,,FALSE,0,independent,closeable,google_places,ChIJuzmJiOQsW4YRFATJMd38D68
ChIJf_5aylnORIYRx2IYSqeZxN0,FD's Grill House,"15119 N Interstate 35 Frontage Rd, Pflugerville, TX 78660, USA",+1 512-989-3232,https://www.fdaustin.com/,"bar_and_grill,seafood_restaurant,bar,restaurant,point_of_interest,food,establishment",4.4,2971,PRICE_LEVEL_MODERATE,unknown,30.443830500000000,-97.6668648,ChIJLa0zNljORIYRoGXBzCfIX40,Firestone Complete Auto Care,30.4432329,-97.66702580000000,68.2,0.81,FALSE,,FALSE,0,independent,closeable,google_places,ChIJLa0zNljORIYRoGXBzCfIX40
ChIJy79cx85PWoYRIW1EMM8qRBE,Fuel Coffee House,"106 E Main St, Llano, TX 78643, USA",+1 325-247-5272,http://www.fuelcoffeehouse.org/,"coffee_shop,cafe,food_store,store,restaurant,food,point_of_interest,establishment",4.7,426,PRICE_LEVEL_INEXPENSIVE,yes,30.750112000000000,-98.675641,ChIJZ--T9gpPWoYRd6H8kyN9upY,Tesla Supercharger,30.7505243,-98.67487370000000,86.47695305672380,1.029487536389570,FALSE,,FALSE,0,independent,closeable,google_places,ChIJZ--T9gpPWoYRd6H8kyN9upY
ChIJ1W-fv-BnXIYRuOLj1bW8Kro,Gen Korean BBQ House,"11745 I-10 Suite 414, San Antonio, TX 78230, USA",+1 214-396-8746,https://www.genkoreanbbq.com/,"korean_restaurant,restaurant,point_of_interest,food,establishment",4.2,328,PRICE_LEVEL_MODERATE,yes,29.5489614,-98.58174850000000,ChIJ_Q2m-sBnXIYR1zhDFQdh9co,Tesla Supercharger,29.549082000000000,-98.5809067,82.5,0.98,FALSE,,FALSE,0,independent,closeable,google_places,ChIJ_Q2m-sBnXIYR1zhDFQdh9co
ChIJV1yrf4fLRIYRXQUXKn49aJI,Go go wok,"6718 Middle Fiskville Rd Suite A, Austin, TX 78752, USA",+1 737-837-2329,,"restaurant,point_of_interest,food,establishment",0,0,,unknown,30.329319800000000,-97.7067983,ChIJj7rigCPKRIYRv72j6K8r-8Q,Tesla Supercharger,30.329275,-97.70625900000000,52.0,0.62,FALSE,,FALSE,0,independent,closeable,google_places,ChIJj7rigCPKRIYRv72j6K8r-8Q
ChIJi290EPT1XIYRUOtXj_Ofy3s,Green Vegetarian Cuisine -- Alamo Quarry Market,"255 E Basse Rd, San Antonio, TX 78209, USA",+1 210-320-5865,http://eatatgreen.com/,"vegetarian_restaurant,brunch_restaurant,vegan_restaurant,restaurant,food,point_of_interest,establishment",4.5,2038,PRICE_LEVEL_MODERATE,yes,29.497260900000000,-98.4817496,ChIJ-bLnr1_1XIYRc85roJiXl8U,Tesla Supercharger,29.497154,-98.482113,37.1,0.44,FALSE,,FALSE,0,independent,closeable,google_places,ChIJ-bLnr1_1XIYRc85roJiXl8U
ChIJj-S3lK9jXIYR1gcDLefi2fw,Hangar 54 Pizza,"25580 Blanco Rd, San Antonio, TX 78260, USA",+1 210-455-8660,https://hangar54.pizza/location/bigs-210-san-antonio-tx/,"pizza_restaurant,fast_food_restaurant,american_restaurant,restaurant,food,point_of_interest,establishment",0,0,,yes,29.680690100000000,-98.5214639,ChIJa2heFdxiXIYRZ5B6sJF3QHU,ChargePoint Charging Station,29.680895100000000,-98.52137380000000,24.4,0.29,FALSE,,FALSE,0,independent,closeable,google_places,ChIJa2heFdxiXIYRZ5B6sJF3QHU
ChIJS5JOdagLW4YRtWE4F14NDyo,HCC Bar,"101 US-281, Johnson City, TX 78636, USA",+1 830-868-4625,https://thehillcountrycupboard.com/,"bar,point_of_interest,establishment",0,0,,no,30.2768349,-98.4030677,ChIJe5T7GVwLW4YRzP_3HiollWU,Tesla Destination Charger,30.276340000000000,-98.40263500000000,69.0,0.82,FALSE,,FALSE,0,independent,closeable,google_places,"ChIJe5T7GVwLW4YRzP_3HiollWU,ChIJJY4AEgALW4YRG5P5_SQKxbE"
ChIJmfXDU8oLW4YRpGj6tvY7no0,Hill Country Cupboard,"101 US-281 281 Loop, Johnson City, TX 78636, USA",+1 830-868-4625,http://www.thehillcountrycupboard.com/,"american_restaurant,restaurant,food,point_of_interest,establishment",4.1,1274,PRICE_LEVEL_INEXPENSIVE,no,30.2768349,-98.4030677,ChIJe5T7GVwLW4YRzP_3HiollWU,Tesla Destination Charger,30.276340000000000,-98.40263500000000,69.0,0.82,FALSE,,FALSE,0,independent,closeable,google_places,"ChIJe5T7GVwLW4YRzP_3HiollWU,ChIJJY4AEgALW4YRG5P5_SQKxbE"
ChIJrcg9GrG3XIYRpB0H1GVzJ90,It's Just Wings,"1100 I-10, Seguin, TX 78155, USA",+1 469-788-8114,https://locations.itsjustwings.com/tx/seguin/seguin-its-just-wings?utm_source=google&utm_medium=local&utm_campaign=IJW,"meal_delivery,food_delivery,meal_takeaway,restaurant,point_of_interest,food,establishment",2.8,16,PRICE_LEVEL_MODERATE,yes,29.600408,-97.950532,ChIJFTLAoHm3XIYRVsk0S_KwAUY,EV Connect Charging Station,29.6010022,-97.95101900000000,81.13237680082760,0.9658616285812810,FALSE,,FALSE,0,independent,closeable,google_places,"ChIJ1wr2jXm3XIYRUAPAI_bhTkc,ChIJFTLAoHm3XIYRVsk0S_KwAUY"
ChIJHY6aiRUDW4YRg9oevdVE31s,J's Restaurant And Bar,"200 Hi Cir N, Horseshoe Bay, TX 78657, USA",+1 830-598-7867,https://www.hsbresort.com/dining/js-restaurant-bar?utm_source=google&utm_medium=organic&utm_campaign=gbp_listing,"american_restaurant,restaurant,food,point_of_interest,establishment",4.3,103,,yes,30.547014200000000,-98.36001760000000,ChIJeQgU1IQDW4YRWDpwqTF45xw,Tesla Destination Charger,30.546511000000000,-98.360596,78.7,0.94,FALSE,,FALSE,0,independent,closeable,google_places,"ChIJTaqW14QDW4YRHRutffCMWC0,ChIJeQgU1IQDW4YRWDpwqTF45xw"
ChIJLeMigoaJQ4YReLYiY_qp4P4,Jay Dee’z Sports Grill,"2001 State Hwy 71 Unit E, La Grange, TX 78945, USA",+1 979-206-2066,https://www.jaydeezsportsgrill.com/,"restaurant,food,point_of_interest,establishment",4.4,465,PRICE_LEVEL_MODERATE,yes,29.902440000000000,-96.90578100000000,ChIJ5dBCQgeLQ4YRRKSYf6ukvu4,Graviti Charging Station,29.9029812,-96.9054886,66.5,0.79,FALSE,,FALSE,0,independent,closeable,google_places,ChIJ5dBCQgeLQ4YRRKSYf6ukvu4
ChIJJxujkaxDXIYRi8KjesXxfEk,JINYA Ramen Bar - Culebra,"7010 W Loop 1604 N Suite 203, San Antonio, TX 78254, USA",+1 210-251-3213,https://www.jinyaramenbar.com/locations/culebra/?utm_medium=soci&utm_source=gmb,"restaurant,asian_restaurant,ramen_restaurant,japanese_restaurant,point_of_interest,food,establishment",4.9,4039,,yes,29.502932,-98.69947910000000,ChIJp9If44FCXIYRewk-muEG9vw,Tesla Supercharger,29.503735000000000,-98.699356,90.1,1.07,FALSE,,FALSE,0,independent,closeable,google_places,ChIJp9If44FCXIYRewk-muEG9vw
ChIJQwAt7WaoXIYRDjRJiOmWsI0,King of Snacks,"4015 S I-35 South Frontage Rd, San Marcos, TX 78666, USA",+1 210-552-8337,,"restaurant,food,point_of_interest,establishment",3.9,29,,unknown,29.8240775,-97.98732970000000,ChIJpY1Ro9ilXIYRTRVqx94UunY,ChargePoint Charging Station,29.824203,-97.9875612,26.33386953045960,0.3134984467911860,FALSE,,FALSE,0,independent,closeable,google_places,"ChIJpY1Ro9ilXIYRTRVqx94UunY,ChIJT_fAxdilXIYRAjLLE1pjHYI"
ChIJR9qm5gFiXIYRWRbwtBiPjQw,Kirby's Steakhouse,"123 N Loop 1604 E, San Antonio, TX 78232, USA",+1 210-404-2221,https://kirbyssteakhouse.com/san-antonio/,"steak_house,bar_and_grill,bar,american_restaurant,banquet_hall,event_venue,restaurant,food,point_of_interest,establishment",4.6,1019,PRICE_LEVEL_EXPENSIVE,no,29.6099427,-98.4886008,ChIJ1a0ntTNjXIYR24DHYG6wjvw,Tesla Supercharger,29.610496000000000,-98.48867400000000,61.9,0.74,FALSE,,FALSE,0,independent,closeable,google_places,ChIJ1a0ntTNjXIYR24DHYG6wjvw
ChIJm598Nt3kQoYRlAO1qvTra3c,KN Drive-In,"514 E Broadway St, Cuero, TX 77954, USA",+1 361-275-3171,http://kndrivein.com/,"american_restaurant,hamburger_restaurant,diner,fast_food_restaurant,restaurant,point_of_interest,food,establishment",4.3,537,PRICE_LEVEL_INEXPENSIVE,yes,29.092016300000000,-97.28442970000000,ChIJYwHcOt3kQoYRkdafMfFbgkY,Shell Recharge Charging Station,29.091610800000000,-97.2848991,64.13537379679420,0.7635163547237410,FALSE,,FALSE,0,independent,closeable,google_places,"ChIJVVXZOt3kQoYR6_CNY9plmKg,ChIJYwHcOt3kQoYRkdafMfFbgkY"
ChIJ7Zb4MqeVWoYRzzDQ6k5U_sY,KRAVINGS ON KEY,"1502 S Key Ave, Lampasas, TX 76550, USA",+1 512-540-1001,https://www.facebook.com/profile.php?id=61580344288983,"breakfast_restaurant,restaurant,food,point_of_interest,establishment",5,24,,no,31.054942200000000,-98.1787488,ChIJ762vXFOUWoYRbY_Ta8fei0k,Tesla Destination Charger,31.054231000000000,-98.1786905,79.3,0.94,FALSE,,FALSE,0,independent,closeable,google_places,ChIJ762vXFOUWoYRbY_Ta8fei0k
ChIJS1wXepU5RIYRumWpIABhQeA,Laredo Taco Company,"564 TX-21, Caldwell, TX 77836, USA",+1 737-329-5020,https://www.laredotacocompany.com/?utm_source=G&utm_medium=local&utm_campaign=google-local,"restaurant,point_of_interest,food,establishment",3.7,3,,yes,30.537882800000000,-96.6913558,ChIJGWD1s6w5RIYRqxcyKHN2xU8,Tesla Supercharger,30.537758,-96.692015,64.6,0.77,FALSE,,FALSE,0,independent,closeable,google_places,ChIJGWD1s6w5RIYRqxcyKHN2xU8
ChIJQz1e_kxLW4YRKRQH-iXUges,Lee’s Kitchen + Cocktails,"701 S Capital of Texas Hwy Suite G700, Austin, TX 78746, USA",+1 512-256-3918,http://leeskitchenatx.com/,"restaurant,point_of_interest,food,establishment",4.6,178,PRICE_LEVEL_MODERATE,yes,30.289906500000000,-97.8271905,ChIJJ6_0bN1LW4YRg8l9RLePwz8,Tesla Supercharger,30.289800000000000,-97.827474,29.7,0.35,FALSE,,FALSE,0,independent,closeable,google_places,ChIJJ6_0bN1LW4YRg8l9RLePwz8
ChIJwdX0sLxPWoYRlMnXttT9F94,Llano Beer Company,"105 E Main St, Llano, TX 78643, USA",+1 325-268-0103,,"wine_bar,bar,food,point_of_interest,establishment",4.9,112,,unknown,30.7504252,-98.675505,ChIJZ--T9gpPWoYRd6H8kyN9upY,Tesla Supercharger,30.7505243,-98.67487370000000,61.3,0.73,FALSE,,FALSE,0,independent,closeable,google_places,ChIJZ--T9gpPWoYRd6H8kyN9upY
ChIJVUwWTWBlXIYRvjpdHrV7TbM,Los Vecinos,"25315 Fahrenthold Cir, San Antonio, TX 78257, USA",+1 210-926-4541,https://www.losvecinossanantonio.com/,"mexican_restaurant,restaurant,point_of_interest,food,establishment",4.8,50,,no,29.676448800000000,-98.6340635,ChIJ6zXeW4JmXIYRjZcOtBMGzow,Shell Recharge Charging Station,29.675768,-98.634558,89.5,1.07,FALSE,,FALSE,0,independent,closeable,google_places,ChIJ6zXeW4JmXIYRjZcOtBMGzow
ChIJheQ7pn1mXIYRINFYZM0fk2s,Luciano Ristorante Italiano - La Cantera,"15900 La Cantera Pkwy, San Antonio, TX 78256, USA",+1 210-641-1511,https://lucianolacantera.com/,"italian_restaurant,pizza_restaurant,meal_delivery,food_delivery,restaurant,food,point_of_interest,establishment",4.3,1151,PRICE_LEVEL_MODERATE,yes,29.592690700000000,-98.6135733,ChIJ2fq1YodmXIYR6yFRmrs_gk0,Shell Recharge Charging Station,29.593168500000000,-98.6138845,61.05809842111630,0.7268821240609090,FALSE,,FALSE,0,independent,closeable,google_places,"ChIJVYEd3lFnXIYRp3SYZ5osXII,ChIJ2fq1YodmXIYR6yFRmrs_gk0"
ChIJEU9CXNq1RIYRWTv3dLfnxPU,Maie Day,"1603 S Congress Ave, Austin, TX 78704, USA",+1 512-524-2235,https://www.maieday.com/,"steak_house,brunch_restaurant,bar_and_grill,bar,restaurant,food,point_of_interest,establishment",4.3,397,,no,30.247684400000000,-97.7501144,ChIJ2_MNyg-1RIYRkTEKVh9-5x0,Tesla Supercharger,30.2471801,-97.7500043,57.06418652146460,0.6793355538269590,FALSE,,FALSE,0,independent,closeable,google_places,ChIJ2_MNyg-1RIYRkTEKVh9-5x0
